
		 =====| EXECUTANDO RODADA 1 |=====

População: 50, Iterações: 50, Melhor: -786.525940
População: 100, Iterações: 50, Melhor: -718.169983
População: 50, Iterações: 50, Melhor: -718.169678
População: 100, Iterações: 50, Melhor: -959.642212
População: 50, Iterações: 50, Melhor: -894.616943
População: 100, Iterações: 50, Melhor: -894.648254
População: 50, Iterações: 50, Melhor: -894.641113
População: 100, Iterações: 50, Melhor: -894.642517
População: 50, Iterações: 100, Melhor: -894.643250
População: 100, Iterações: 100, Melhor: -894.650146
População: 50, Iterações: 100, Melhor: -894.647400
População: 100, Iterações: 100, Melhor: -894.657166
População: 50, Iterações: 100, Melhor: -786.525940
População: 100, Iterações: 100, Melhor: -959.643127
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -894.651367
População: 100, Iterações: 100, Melhor: -959.643250
População: 50, Iterações: 100, Melhor: -959.643555
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643250
População: 100, Iterações: 100, Melhor: -959.643372
População: 50, Iterações: 100, Melhor: -959.643433
População: 100, Iterações: 100, Melhor: -894.650146
População: 50, Iterações: 100, Melhor: -894.651123
População: 100, Iterações: 100, Melhor: -894.648865
População: 50, Iterações: 100, Melhor: -894.648804
População: 100, Iterações: 100, Melhor: -894.651245
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643250
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643188
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -959.643250
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -894.647705
População: 100, Iterações: 100, Melhor: -959.639587
População: 50, Iterações: 100, Melhor: -959.643372
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -894.641113
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643188
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -894.641724
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -959.643677
População: 100, Iterações: 100, Melhor: -959.642883
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643677
População: 50, Iterações: 100, Melhor: -718.170044
