Populacao: 50, Iteracoes: 20, Melhor: -930.438722, Media: -816.226455, DesvioPadrao: 117.541592
Populacao: 50, Iteracoes: 50, Melhor: -894.646182, Media: -907.641675, DesvioPadrao: 26.000102
Populacao: 50, Iteracoes: 100, Melhor: -894.644113, Media: -899.019777, DesvioPadrao: 63.314358
Populacao: 100, Iteracoes: 20, Melhor: -894.601024, Media: -913.408179, DesvioPadrao: 29.397987
Populacao: 100, Iteracoes: 50, Melhor: -894.637642, Media: -896.495880, DesvioPadrao: 66.168977
Populacao: 100, Iteracoes: 100, Melhor: -935.341501, Media: -957.213157, DesvioPadrao: 7.290552
